scientific.name,common.name,iconic.taxon.name,groups,observed.on,place.guess,positional.accuracy,user.login,user.id,captive.cultivated,url,image.url,license,source,checklist,count,longitude,latitude
Melozone aberti,abert's towhee,Aves,Birds,2026-08-08,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381284537,NA,NA,eBird,S381284537,1,-111.197789,32.2770486
Melozone aberti,abert's towhee,Aves,Birds,2026-08-08,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381282402,NA,NA,eBird,S381282402,1,-111.1983991,32.2694148
Melozone aberti,abert's towhee,Aves,Birds,2026-08-07,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380984701,NA,NA,eBird,S380984701,1,-110.724721,32.2035417
Melozone aberti,abert's towhee,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Melozone aberti,abert's towhee,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,1,-110.6086395,32.1534807
Falco sparverius,american kestrel,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,2,-110.724721,32.2035417
Falco sparverius,american kestrel,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
Falco sparverius,american kestrel,Aves,Birds,2026-08-08,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S381376308,NA,NA,eBird,S381376308,2,-110.731385,32.189803
Falco sparverius,american kestrel,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S380852376,NA,NA,eBird,S380852376,1,-110.7076505,32.191219
Falco sparverius,american kestrel,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Libytheana carinenta,american snout,Insecta,Insects,2026-08-06,"Pima County, AZ, USA",287,roomthily,442615,false,https://www.inaturalist.org/observations/388915279,https://inaturalist-open-data.s3.amazonaws.com/photos/712349470/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6837501217,32.2172911551
Digitaria californica,arizona cottontop,Plantae,Plants,2026-08-04,"Saguaro, Saguaro National Park, Pima, Arizona, United States",3,huntingbon,963417,false,https://www.inaturalist.org/observations/389679038,https://inaturalist-open-data.s3.amazonaws.com/photos/713811541/medium.jpg,CC0,iNaturalist,NA,1,-110.7340861111,32.1990666667
Stagmomantis limbata,arizona mantis,Insecta,Insects,2026-08-06,"Saguaro National Park, Pima County, US-AZ, US",100,tarantulas,1893531,false,https://www.inaturalist.org/observations/388772504,https://inaturalist-open-data.s3.amazonaws.com/photos/712071222/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7365370914,32.180117728
Myiarchus cinerascens,ash-throated flycatcher,Aves,Birds,2026-08-08,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381358594,NA,NA,eBird,S381358594,1,-110.724721,32.2035417
Vireo bellii,bell's vireo,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,5,-110.6086395,32.1534807
Thryomanes bewickii,bewick's wren,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,2,-110.724721,32.2035417
Thryomanes bewickii,bewick's wren,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
Archilochus alexandri,black-chinned hummingbird,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Pheucticus melanocephalus,black-headed grosbeak,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Pheucticus melanocephalus,black-headed grosbeak,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380826761,NA,NA,eBird,S380826761,1,-110.7287979,32.1704179
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-09,"Shantz Trail, Tucson, AZ, US",NA,arizona_adrienne,1128542,false,https://www.inaturalist.org/observations/389964457,https://inaturalist-open-data.s3.amazonaws.com/photos/714376253/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.727105,32.22022
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,2,-110.724721,32.2035417
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,2,-111.2106575,32.2625304
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,2,-110.719749,32.180752
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson US-AZ 32.26904, -111.21582",NA,NA,NA,NA,https://ebird.org/checklist/S381786834,NA,NA,eBird,S381786834,1,-111.215823,32.26904
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,1,-110.7076505,32.191219
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-08,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381284537,NA,NA,eBird,S381284537,1,-111.197789,32.2770486
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,1,-111.203597,32.256832
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-05,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S380363025,NA,NA,eBird,S380363025,1,-110.731385,32.189803
Polioptila melanura,black-tailed gnatcatcher,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,1,-110.6086395,32.1534807
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-07,"Saguaro National Park - Tucson Mountain District (West), Tucson, AZ, US",11,emu_193,5817223,false,https://www.inaturalist.org/observations/390087071,https://inaturalist-open-data.s3.amazonaws.com/photos/714613675/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1971579455,32.2545752908
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-09,"Tucson, AZ 85743, USA",NA,snailmail98,6129514,false,https://www.inaturalist.org/observations/390052510,https://inaturalist-open-data.s3.amazonaws.com/photos/714545724/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1976887997,32.2545356997
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,1,-110.724721,32.2035417
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-10,Saguaro NP--East--Mica View,NA,NA,NA,NA,https://ebird.org/checklist/S382075428,NA,NA,eBird,S382075428,4,-110.7246381,32.2111462
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-10,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S382075582,NA,NA,eBird,S382075582,2,-110.731385,32.189803
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,2,-110.719749,32.180752
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-08,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381362931,NA,NA,eBird,S381362931,2,-110.7076505,32.191219
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-07,Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380973934,NA,NA,eBird,S380973934,2,-111.203597,32.256832
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380826761,NA,NA,eBird,S380826761,2,-110.7287979,32.1704179
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-07,SagNP Future Generations,NA,NA,NA,NA,https://ebird.org/checklist/S380983202,NA,NA,eBird,S380983202,1,-110.7344467,32.1810867
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,3,-111.1983991,32.2694148
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-05,"12661 E Broadway Blvd, Tucson US-AZ (32.2227,-110.7219)",NA,NA,NA,NA,https://ebird.org/checklist/S380301846,NA,NA,eBird,S380301846,NA,-110.721874,32.222691
Amphispiza bilineata,black-throated sparrow,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,3,-110.6086395,32.1534807
Passerina caerulea,blue grosbeak,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Passerina caerulea,blue grosbeak,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,2,-110.6086395,32.1534807
Encelia farinosa,brittlebush,Plantae,Plants,2026-08-06,"Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",3,roomthily,442615,false,https://www.inaturalist.org/observations/389777822,https://inaturalist-open-data.s3.amazonaws.com/photos/714003074/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.685355,32.224645
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-09,Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.),NA,NA,NA,NA,https://ebird.org/checklist/S381683723,NA,NA,eBird,S381683723,1,-110.7363725,32.180053
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S380864059,NA,NA,eBird,S380864059,3,-110.7076505,32.191219
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Myiarchus tyrannulus,brown-crested flycatcher,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,2,-110.6086395,32.1534807
Molothrus ater,brown-headed cowbird,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,1,-110.724721,32.2035417
Molothrus ater,brown-headed cowbird,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Molothrus ater,brown-headed cowbird,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S380864059,NA,NA,eBird,S380864059,3,-110.7076505,32.191219
Molothrus ater,brown-headed cowbird,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,1,-110.6086395,32.1534807
Opuntia phaeacantha,brown-spined pricklypear,Plantae,Plants,2026-08-04,"Saguaro, Saguaro National Park, Pima, Arizona, United States",4,huntingbon,963417,false,https://www.inaturalist.org/observations/389811967,https://inaturalist-open-data.s3.amazonaws.com/photos/714059996/medium.jpg,CC0,iNaturalist,NA,1,-110.7269972222,32.1646416667
Icterus bullockii,bullock's oriole,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,1,-110.724721,32.2035417
Icterus bullockii,bullock's oriole,Aves,Birds,2026-08-08,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381337802,NA,NA,eBird,S381337802,1,-110.719749,32.180752
Icterus bullockii,bullock's oriole,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380826761,NA,NA,eBird,S380826761,1,-110.7287979,32.1704179
Icterus bullockii,bullock's oriole,Aves,Birds,2026-08-07,SagNP Future Generations,NA,NA,NA,NA,https://ebird.org/checklist/S380983202,NA,NA,eBird,S380983202,1,-110.7344467,32.1810867
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-09,"E Broadway Blvd, Tucson, AZ, US",NA,arizona_adrienne,1128542,false,https://www.inaturalist.org/observations/389964083,https://inaturalist-open-data.s3.amazonaws.com/photos/714375401/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7283866667,32.2204866667
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-07,"Visitor Center Trail, Tucson, AZ, US",14,lyrlc,10200520,false,https://www.inaturalist.org/observations/389513625,https://inaturalist-open-data.s3.amazonaws.com/photos/713491733/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1971163235,32.2542777766
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382061545,NA,NA,eBird,S382061545,5,-110.724721,32.2035417
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-10,Saguaro NP--East--Extreme Living Overlook,NA,NA,NA,NA,https://ebird.org/checklist/S382075582,NA,NA,eBird,S382075582,1,-110.731385,32.189803
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-09,"Saguaro National Park - Tucson Mountain District (West), Tucson US-AZ 32.26904, -111.21582",NA,NA,NA,NA,https://ebird.org/checklist/S381786834,NA,NA,eBird,S381786834,1,-111.215823,32.26904
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,4,-110.7076505,32.191219
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-08,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S381284537,NA,NA,eBird,S381284537,2,-111.197789,32.2770486
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-07,Saguaro NP--West--Red Hills Visitors Center,NA,NA,NA,NA,https://ebird.org/checklist/S380936692,NA,NA,eBird,S380936692,1,-111.1972591,32.2542072
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-07,Saguaro NP--West--Ez-Kim-In-Zin Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986550,NA,NA,eBird,S380986550,1,-111.1693963,32.2856157
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,1,-110.7236373,32.1657012
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380826761,NA,NA,eBird,S380826761,4,-110.7287979,32.1704179
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-05,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380254466,NA,NA,eBird,S380254466,2,-111.2106575,32.2625304
Campylorhynchus brunneicapillus,cactus wren,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,3,-110.6086395,32.1534807
Melozone fusca,canyon towhee,Aves,Birds,2026-08-07,"Saguaro National Park - Tucson Mountain District (West), Tucson, AZ, US",20,emu_193,5817223,false,https://www.inaturalist.org/observations/390086500,https://inaturalist-open-data.s3.amazonaws.com/photos/714612573/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1970962284,32.2542848383
Melozone fusca,canyon towhee,Aves,Birds,2026-08-07,"Visitor Center Trail, Tucson, AZ, US",4,lyrlc,10200520,false,https://www.inaturalist.org/observations/389513817,https://inaturalist-open-data.s3.amazonaws.com/photos/713492098/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.197175,32.254345
Melozone fusca,canyon towhee,Aves,Birds,2026-08-08,"Visitor Center Trail, Tucson, AZ, US",25,mcooper520,10798194,false,https://www.inaturalist.org/observations/389424940,https://inaturalist-open-data.s3.amazonaws.com/photos/713317675/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.1973446711,32.2545691495
Melozone fusca,canyon towhee,Aves,Birds,2026-08-10,Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.),NA,NA,NA,NA,https://ebird.org/checklist/S382121801,NA,NA,eBird,S382121801,1,-110.7363725,32.180053
Melozone fusca,canyon towhee,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,1,-110.719749,32.180752
Melozone fusca,canyon towhee,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,2,-110.7076505,32.191219
Melozone fusca,canyon towhee,Aves,Birds,2026-08-07,Saguaro NP--West--Red Hills Visitors Center,NA,NA,NA,NA,https://ebird.org/checklist/S380936692,NA,NA,eBird,S380936692,1,-111.1972591,32.2542072
Melozone fusca,canyon towhee,Aves,Birds,2026-08-07,Saguaro NP--East--Javelina Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S380986294,NA,NA,eBird,S380986294,2,-110.7236373,32.1657012
Melozone fusca,canyon towhee,Aves,Birds,2026-08-07,Saguaro NP--East--Cactus Forest South Trailhead,NA,NA,NA,NA,https://ebird.org/checklist/S380847581,NA,NA,eBird,S380847581,NA,-110.7287979,32.1704179
Melozone fusca,canyon towhee,Aves,Birds,2026-08-05,Saguaro NP--West--Hugh Norris Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380641008,NA,NA,eBird,S380641008,1,-111.1983991,32.2694148
Melozone fusca,canyon towhee,Aves,Birds,2026-08-05,Saguaro NP--West--Valley View Overlook Trail,NA,NA,NA,NA,https://ebird.org/checklist/S380509188,NA,NA,eBird,S380509188,1,-111.197789,32.2770486
Melozone fusca,canyon towhee,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,1,-110.6086395,32.1534807
Catherpes mexicanus,canyon wren,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Catherpes mexicanus,canyon wren,Aves,Birds,2026-08-10,Saguaro NP--East--Desert Ecology Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382116716,NA,NA,eBird,S382116716,1,-110.724721,32.2035417
Catherpes mexicanus,canyon wren,Aves,Birds,2026-08-09,Saguaro NP--East--Cactus Forest Dr Loop,NA,NA,NA,NA,https://ebird.org/checklist/S381652398,NA,NA,eBird,S381652398,1,-110.7076505,32.191219
Catherpes mexicanus,canyon wren,Aves,Birds,2026-08-05,Saguaro NP--East--Lower Chiminea Canyon,NA,NA,NA,NA,https://ebird.org/checklist/S380197643,NA,NA,eBird,S380197643,2,-110.6086395,32.1534807
Tyrannus vociferans,cassin's kingbird,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,1,-111.2106575,32.2625304
Hemiargus ceraunus,ceraunus blue,Insecta,Insects,2026-08-10,"Tucson, AZ 85748, USA",NA,atuffnstuff,5205325,false,https://www.inaturalist.org/observations/390041971,https://static.inaturalist.org/photos/714525644/medium.jpg,,iNaturalist,NA,1,-110.7247026997,32.2114501
Hemiargus ceraunus,ceraunus blue,Insecta,Insects,2026-08-10,"Tucson, AZ 85730, USA",NA,atuffnstuff,5205325,false,https://www.inaturalist.org/observations/390041937,https://static.inaturalist.org/photos/714525591/medium.jpg,,iNaturalist,NA,1,-110.7348358997,32.1985239997
Hemiargus ceraunus,ceraunus blue,Insecta,Insects,2026-08-06,"Pima County, AZ, USA",711,roomthily,442615,false,https://www.inaturalist.org/observations/388915262,https://inaturalist-open-data.s3.amazonaws.com/photos/712348920/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.6834287615,32.2335039169
Cylindropuntia fulgida,chain-fruit cholla,Plantae,Plants,2026-08-06,"Saguaro National Park - Tucson Mountain District (West), Tucson, AZ, US",4063,tatianabarreto,580953,false,https://www.inaturalist.org/observations/389489750,https://static.inaturalist.org/photos/713444988/medium.jpg,,iNaturalist,NA,1,-111.1458832201,32.2835246849
Cylindropuntia fulgida,chain-fruit cholla,Plantae,Plants,2026-08-04,"N Kinney Rd, Tucson, AZ, US",3,bstreets,460184,false,https://www.inaturalist.org/observations/388584546,https://inaturalist-open-data.s3.amazonaws.com/photos/711705098/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2027541441,32.2549094159
Salvia columbariae,chia,Plantae,Plants,2026-08-04,"Tucson, AZ, US",3,bstreets,460184,false,https://www.inaturalist.org/observations/388768573,https://inaturalist-open-data.s3.amazonaws.com/photos/712063519/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.202813898,32.2548648634
Cylindropuntia leptocaulis,christmas cholla,Plantae,Plants,2026-08-10,Tucson,27,gmarshall33,9397159,false,https://www.inaturalist.org/observations/390042551,https://inaturalist-open-data.s3.amazonaws.com/photos/714640470/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2121658325,32.2625274658
Cylindropuntia leptocaulis,christmas cholla,Plantae,Plants,2026-08-06,"Saguaro National Park - Tucson Mountain District (West), Tucson, AZ, US",3670,tatianabarreto,580953,false,https://www.inaturalist.org/observations/389490815,https://static.inaturalist.org/photos/713446635/medium.jpg,,iNaturalist,NA,1,-111.1461605098,32.2807564551
Cylindropuntia leptocaulis,christmas cholla,Plantae,Plants,2026-08-04,"Desert Discovery Trail, Tucson, AZ, US",4,bstreets,460184,false,https://www.inaturalist.org/observations/388768860,https://inaturalist-open-data.s3.amazonaws.com/photos/712064190/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-111.2116646714,32.2611971387
Petrochelidon pyrrhonota,cliff swallow,Aves,Birds,2026-08-09,"Saguaro NP--East--Rincon Mountains Unit  (Historical, please do not use for current lists)",NA,NA,NA,NA,https://ebird.org/checklist/S381803755,NA,NA,eBird,S381803755,6,-110.719749,32.180752
Masticophis flagellum,common coachwhip,Reptilia,Reptiles,2026-08-07,"Squeeze Pen Trail, Tucson, AZ, US",3,swagner23,1632858,false,https://www.inaturalist.org/observations/389241737,https://inaturalist-open-data.s3.amazonaws.com/photos/712968377/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.700395,32.2112166667
Masticophis flagellum,common coachwhip,Reptilia,Reptiles,2026-08-07,"Saguaro National Park, Pima County, US-AZ, US",10,tarantulas,1893531,false,https://www.inaturalist.org/observations/389089297,https://inaturalist-open-data.s3.amazonaws.com/photos/712666929/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-110.7361062616,32.180180725
Corvus corax,common raven,Aves,Birds,2026-08-10,Saguaro NP--West--Desert Discovery Trail,NA,NA,NA,NA,https://ebird.org/checklist/S382039197,NA,NA,eBird,S382039197,2,-111.2106575,32.2625304
